length, SI
1.9852	11.876	20
3.8875	8.3727	20
4.2737	8.0553	20
1.5205	12.761	20
1.7528	12.319	20
4.2737	8.0553	20
4.7109	7.8125	20
1.2361	13.173	20
4.7109	7.8125	20
5.1817	7.6443	20
0.88804	13.532	20
1.2361	13.173	20
0.48238	13.824	20
0.88804	13.532	20
0.035762	14.049	20
5.6709	7.5408	20
-0.43429	14.219	20
0.035762	14.049	20
5.6709	7.5408	20
6.1682	7.4888	20
6.3306	7.9617	20
6.0058	7.0159	20
6.493	8.4346	20
6.3306	7.9617	20
5.8434	6.543	20
6.6554	8.9075	20
5.8434	6.543	20
5.5989	6.1068	20
6.8178	9.3804	20
5.5989	6.1068	20
5.2771	5.7242	20
7.0276	9.8342	20
5.2771	5.7242	20
4.8885	5.4096	20
7.3102	10.247	20
4.4486	5.1719	20
7.6615	10.603	20
8.0636	10.9	20
7.6615	10.603	20
4.4486	5.1719	20
3.9759	5.009	20
8.5081	11.129	20
8.0636	10.9	20
8.985	11.279	20
8.5081	11.129	20
3.9759	5.009	20
3.4855	4.9114	20
9.4785	11.359	20
3.4855	4.9114	20
2.9875	4.8665	20
9.9778	11.386	20
10.478	11.378	20
10.439	11.877	20
10.517	10.88	20
10.4	12.375	20
10.439	11.877	20
10.694	10.412	20
10.361	12.874	20
10.4	12.375	20
10.903	9.9578	20
10.648	9.5273	20
10.321	13.372	20
10.361	12.874	20
10.282	13.871	20
10.321	13.372	20
10.23	14.368	20
10.156	14.862	20
10.23	14.368	20
10.05	15.351	20
10.156	14.862	20
9.8954	15.826	20
9.6844	16.28	20
2.9875	4.8665	20
2.4876	4.8589	20
1.9878	4.8744	20
-6.589	14.439	20
-7.0889	14.447	20
-1.4228	19.163	20
1.9878	4.8744	20
1.4885	4.9007	20
-7.0889	14.447	20
-7.5889	14.445	20
-1.9218	19.131	20
0.98925	4.9283	20
-7.5889	14.445	20
-8.0888	14.435	20
0.48975	4.9506	20
0.45817	5.4496	20
0.48975	4.9506	20
0.52133	4.4516	20
0.29685	5.9229	20
0.68362	3.9787	20
1.1035	4.2502	20
0.26375	3.7072	20
0.10022	6.3826	20
0.36784	6.8049	20
0.10022	6.3826	20
-8.5886	14.421	20
-2.4209	19.102	20
-1.9218	19.131	20
-9.0884	14.407	20
-9.5883	14.395	20
-2.9205	19.081	20
-2.4209	19.102	20
-10.088	14.387	20
-9.9617	14.871	20
-10.215	13.903	20
-3.4204	19.071	20
-3.9204	19.071	20
-3.4204	19.071	20
-4.4203	19.079	20
-4.29	19.562	20
-4.5507	18.596	20
-4.1596	20.045	20
-4.7572	18.141	20
-4.0292	20.527	20
-5.0112	17.71	20
-4.9802	17.211	20
-3.8988	21.01	20
-4.9802	17.211	20
-4.9491	16.712	20
-3.7685	21.493	20
-3.8988	21.01	20
-4.9491	16.712	20
-4.918	16.213	20
-3.5994	21.963	20
-3.7685	21.493	20
-4.918	16.213	20
-4.8813	15.715	20
-3.375	22.41	20
-3.5994	21.963	20
-4.8319	15.217	20
-3.086	22.818	20
-4.7608	14.722	20
-2.7326	23.172	20
-2.3233	23.459	20
-1.8717	23.674	20
-2.3233	23.459	20
-1.3927	23.817	20
-1.8717	23.674	20
-1.4769	24.31	20
-1.3085	23.324	20
-0.91287	14.364	20
-1.7421	24.734	20
-2.0525	25.126	20
-2.4213	25.463	20
-2.4309	25.963	20
-2.5418	26.451	20
-2.6913	26.928	20
-2.8839	27.389	20
-3.1275	27.826	20
-3.3712	28.262	20
-3.1275	27.826	20
-3.6148	28.699	20
-3.3712	28.262	20
-3.8585	29.136	20
-3.6148	28.699	20
-4.1022	29.572	20
-3.8585	29.136	20
-4.3896	29.981	20
-4.7329	30.345	20
-5.1308	30.648	20
-5.5726	30.882	20
-6.0448	31.046	20
-5.5726	30.882	20
-6.5346	31.147	20
-7.0324	31.193	20
-6.5346	31.147	20
-7.5324	31.199	20
-8.032	31.178	20
-8.2851	30.746	20
-8.2851	30.746	20
-8.5734	30.338	20
-8.8982	29.958	20
-8.8982	29.958	20
-9.2732	29.627	20
-9.2732	29.627	20
-9.6976	29.363	20
-9.6976	29.363	20
-10.16	29.171	20
-10.644	29.049	20
-10.644	29.049	20
-11.141	28.988	20
-11.64	28.972	20
-11.64	28.972	20
-12.14	28.989	20
-12.14	28.989	20
-12.639	29.023	20
-13.044	28.73	20
-13.044	28.73	20
-13.514	28.558	20
-13.997	28.429	20
-14.49	28.348	20
-14.989	28.314	20
-14.989	28.314	20
-15.489	28.316	20
-15.455	28.814	20
-15.524	27.817	20
-15.591	29.295	20
-15.524	27.817	20
-15.383	27.337	20
-15.727	29.777	20
-15.591	29.295	20
-15.383	27.337	20
-15.189	26.876	20
-15.863	30.258	20
-15.727	29.777	20
-15.189	26.876	20
-14.93	26.448	20
-16	30.739	20
-15.863	30.258	20
-15.855	31.217	20
-14.604	26.069	20
-15.748	31.706	20
-14.219	25.75	20
-15.638	32.194	20
-15.748	31.706	20
-14.219	25.75	20
-13.786	25.5	20
-15.529	32.681	20
-15.638	32.194	20
-13.776	25	20
-15.419	33.169	20
-15.529	32.681	20
-15.309	33.657	20
-15.419	33.169	20
-15.2	34.145	20
-15.309	33.657	20
-15.062	34.626	20
-15.2	34.145	20
-14.882	35.092	20
-15.062	34.626	20
-14.646	35.533	20
-14.346	35.933	20
-13.982	36.276	20
-14.346	35.933	20
-13.564	36.55	20
-13.982	36.276	20
-13.106	36.75	20
-13.564	36.55	20
-12.623	36.878	20
-12.127	36.945	20
